AddressCodeID,HouseNumber,StreetDorm,City,AddressNote,Longitude,Lattitude,FullAdress
1740,736,S. State St.,Ann Arbor,,,,736 S. State St.
1741,811,S. State St.,Ann Arbor,,,,811 S. State St.
1742,812,S. State St.,Ann Arbor,,,,812 S. State St.
1743,816,S. State St.,Ann Arbor,,,,816 S. State St.
1744,904,S. State St.,Ann Arbor,,,,904 S. State St.
1745,910,S. State St.,Ann Arbor,,,,910 S. State St.
1746,918,S. State St.,Ann Arbor,,,,918 S. State St.
2125,1217,S. State St.,Ann Arbor,,,,1217 S. State St.
2175,429,S. State St.,Ann Arbor,,,,429 S. State St.
2196,803,S. State St.,Ann Arbor,,,,803 S. State St.
2199,604,S. State St.,Ann Arbor,,,,604 S. State St.
2249,627,S. State St.,Ann Arbor,,,,627 S. State St.
779,733,S. State St.,Ann Arbor,Delta Chi House,42.22908,-83.73886,733 S. State St.
680,807,S. State St.,Ann Arbor,Nakamura House Cooperative 1948-present,42.271565,-83.740271,807 S. State St.
615,101,S. Thayer St.,Ann Arbor,,42.280454,-83.739394,101 S. Thayer St.
665,312,S. Thayer St.,Ann Arbor,,,,312 S. Thayer St.
1747,229,S. Thayer St.,Ann Arbor,,,,229 S. Thayer St.
1748,45,S. Thayer St.,Ann Arbor,,,,45 S. Thayer St.
1749,613,S. Thayer St.,Ann Arbor,,42.278875,-83.739582,613 S. Thayer St.
2112,236,S. Thayer St.,Ann Arbor,,,,236 S. Thayer St.
2132,224,S. Thayer St.,Ann Arbor,,42.279446,-83.739962,224 S. Thayer St.
2197,220,S. Thayer St.,Ann Arbor,,,,220 S. Thayer St.
2206,609,S. Thayer St.,Ann Arbor,,,,609 S. Thayer St.
725,1320,S. University Ave.,Ann Arbor,,,,1320 S. University Ave.
1750,1020,S. University Ave.,Ann Arbor,,,,1020 S. University Ave.
1751,1115,S. University Ave.,Ann Arbor,,,,1115 S. University Ave.
1752,1118,S. University Ave.,Ann Arbor,,42.275016,-83.734728,1118 S. University Ave.
1753,1225,S. University Ave.,Ann Arbor,,,,1225 S. University Ave.
1754,1513,S. University Ave.,Ann Arbor,,,,1513 S. University Ave.
1755,1520,S. University Ave.,Ann Arbor,,,,1520 S. University Ave.
1756,1709,S. University Ave.,Ann Arbor,,,,1709 S. University Ave.
1758,1734,Sanford Place,Ann Arbor,,,,1734 Sanford Place
1761,509,Sauer Court,Ann Arbor,,,,509 Sauer Court
1762,3107,Scenic Lake Drive,Ann Arbor,,,,3107 Scenic Lake Drive
1763,1780,Scio Cchurch Rd.,Ann Arbor,,,,1780 Scio Cchurch Rd.
1767,,Second St.,Ann Arbor,Mrs. Wake?,42.275839,-83.752607,Second St.
1770,1509,Shadford Rd.,Ann Arbor,,,,1509 Shadford Rd.
604,2227,Shadowood Drive,Ann Arbor,,,,2227 Shadowood Drive
1771,2281,Shadowood Drive,Ann Arbor,,,,2281 Shadowood Drive
1772,2285,Shadowood Drive,Ann Arbor,,,,2285 Shadowood Drive
1773,2334,Shadowood Drive,Ann Arbor,,,,2334 Shadowood Drive
308,1317,Sheehan Ave.,Ann Arbor,,,,1317 Sheehan Ave.
1774,1314,Sheehan Ave.,Ann Arbor,,,,1314 Sheehan Ave.
1775,1331,Sheehan Ave.,Ann Arbor,,,,1331 Sheehan Ave.
2083,1315,Sheehan Ave.,Ann Arbor,,,,1315 Sheehan Ave.
1776,975,Sherwood St.,Ann Arbor,,,,975 Sherwood St.
1777,1861,Shirley Lane,Ann Arbor,,,,1861 Shirley Lane
309,,Sigma Phi House,Ann Arbor,,42.271127,-83.729593,Sigma Phi House
1779,554,Sixth St.,Ann Arbor,,,,554 Sixth St.
1780,787,Skynob Drive,Ann Arbor,,,,787 Skynob Drive
13,,South Quad,Ann Arbor,dorm,42.273911,-83.742122,South Quad
13.1,,South Quad - Bush,Ann Arbor,dorm,,,South Quad - Bush
13.2,,South Quad - Frederick,Ann Arbor,dorm,,,South Quad - Frederick
13.3,,South Quad - Gomberg,Ann Arbor,dorm,,,South Quad - Gomberg
13.4,,South Quad - Huber,Ann Arbor,dorm,,,South Quad - Huber
13.5,,South Quad - Hunt,Ann Arbor,dorm,,,South Quad - Hunt
13.6,,South Quad - Kelsey,Ann Arbor,dorm,,,South Quad - Kelsey
13.7,,South Quad - Reeves,Ann Arbor,dorm,,,South Quad - Reeves
13.8,,South Quad - Taylor ,Ann Arbor,dorm,,,South Quad - Taylor 
13.9,,South Quad - Thronson,Ann Arbor,dorm,,,South Quad - Thronson
13.11,,South Quad - Van Tyne ,Ann Arbor,dorm,,,South Quad - Van Tyne 
310,1309,South University Ave.,Ann Arbor,,,,1309 South University Ave.
1783,1320,South University Ave.,Ann Arbor,,,,1320 South University Ave.
1784,560,South Winter St.,Ann Arbor,,,,560 South Winter St.
2166,611,Spring St.,Ann Arbor,,,,611 Spring St.
1786,2242,St. Francis Drive,Ann Arbor,,,,2242 St. Francis Drive
1787,1840,Stadium Place,Ann Arbor,,,,1840 Stadium Place
1788,1856,Stadium Place,Ann Arbor,,,,1856 Stadium Place
1789,1860,Stadium Place,Ann Arbor,,,,1860 Stadium Place
2174,1113,State Rd.,Ann Arbor,,,,1113 State Rd.
1790,,State St.,Ann Arbor,,,,State St.
19,,Stockwell,Ann Arbor,dorm,42.278684,-83.731374,Stockwell
312,2331,Stone Road,Ann Arbor,,,,2331 Stone Road
1804,2125,Stone Road,Ann Arbor,,,,2125 Stone Road
1805,2133,Stone Road,Ann Arbor,,,,2133 Stone Road
1806,2251,Stone Road,Ann Arbor,,,,2251 Stone Road
1807,2269,Stone Road,Ann Arbor,,,,2269 Stone Road
1808,2463,Stone Road,Ann Arbor,,,,2463 Stone Road
2147,2115,Stone Road,Ann Arbor,,,,2115 Stone Road
2218,2290,Stone Road,Ann Arbor,,,,2290 Stone Road
1810,5436,Strawberry Lake Rd,Ann Arbor,,,,5436 Strawberry Lake Rd
1811,818,Strown St.,Ann Arbor,,,,818 Strown St.
1812,105,Summit St.,Ann Arbor,,42.28874,-83.748578,105 Summit St.
1813,132,Summit St.,Ann Arbor,,,,132 Summit St.
1815,236,Sunset Road,Ann Arbor,,,,236 Sunset Road
313,908,Sybil St.,Ann Arbor,,,,908 Sybil St.
314,915,Sybil St.,Ann Arbor,,,,915 Sybil St.
1817,,Sybil St.,Ann Arbor,,,,Sybil St.
315,917,Sylvan Ave.,Ann Arbor,,,,917 Sylvan Ave.
1820,831,Tappan  Ave.,Ann Arbor,,,,831 Tappan  Ave.
316,720,Tappan Ave.,Ann Arbor,,,,720 Tappan Ave.
317,731,Tappan Ave.,Ann Arbor,,42.274111,-83.73821,731 Tappan Ave.
318,808,Tappan Ave.,Ann Arbor,,,,808 Tappan Ave.
319,839,Tappan Ave.,Ann Arbor,,,,839 Tappan Ave.
1821,724,Tappan Ave.,Ann Arbor,,,,724 Tappan Ave.
1822,829,Tappan Ave.,Ann Arbor,,,,829 Tappan Ave.
1823,836,Tappan Ave.,Ann Arbor,,,,836 Tappan Ave.
1824,848,Tappan Ave.,Ann Arbor,,,,848 Tappan Ave.
1826,436,Third St.,Ann Arbor,,,,436 Third St.
2151,350,Thompson,Ann Arbor,,,,350 Thompson
320,536,Thompson St.,Ann Arbor,,,,536 Thompson St.
1827,236,Thompson St.,Ann Arbor,,,,236 Thompson St.
1828,307,Thompson St.,Ann Arbor,,,,307 Thompson St.
1829,320,Thompson St.,Ann Arbor,,42.278734,-83.743479,320 Thompson St.
1830,324,Thompson St.,Ann Arbor,,42.278649,-83.743477,324 Thompson St.
1831,544,Thompson St.,Ann Arbor,,42.275758,-83.743176,544 Thompson St.
1834,1510,Traver Road,Ann Arbor,,,,1510 Traver Road
1835,1520,Traver Road,Ann Arbor,,,,1520 Traver Road
1836,1529,Traver Road,Ann Arbor,,,,1529 Traver Road
2080,603,Turner Park Court,Ann Arbor,,,,603 Turner Park Court
1840,,UM Fresh Air Camp,Ann Arbor,,,,UM Fresh Air Camp
321,1436,University Terrace,Ann Arbor,,,,1436 University Terrace
322,1439,University Terrace,Ann Arbor,,42.268673,-83.73571,1439 University Terrace
323,1441,University Terrace,Ann Arbor,,,,1441 University Terrace
324,1444,University Terrace,Ann Arbor,,,,1444 University Terrace
325,1446,University Terrace,Ann Arbor,,,,1446 University Terrace
326,1447,University Terrace,Ann Arbor,,,,1447 University Terrace
327,1448,University Terrace,Ann Arbor,,,,1448 University Terrace
328,1454,University Terrace,Ann Arbor,,,,1454 University Terrace
329,1458,University Terrace,Ann Arbor,,,,1458 University Terrace
330,1462,University Terrace,Ann Arbor,,,,1462 University Terrace
331,1468,University Terrace,Ann Arbor,,42.275081,-83.729528,1468 University Terrace
1845,,University Terrace,Ann Arbor,,42.28174,-83.727986,University Terrace
1848,1119,University Terrace,Ann Arbor,,,,1119 University Terrace
1849,1427,University Terrace,Ann Arbor,,,,1427 University Terrace
1850,1429,University Terrace,Ann Arbor,,,,1429 University Terrace
1851,1431,University Terrace,Ann Arbor,,,,1431 University Terrace
1852,1438,University Terrace,Ann Arbor,,,,1438 University Terrace
1853,1443,University Terrace,Ann Arbor,,,,1443 University Terrace
1854,1449,University Terrace,Ann Arbor,,42.275075,-83.729989,1449 University Terrace
1855,1452,University Terrace,Ann Arbor,,,,1452 University Terrace
1856,1456,University Terrace,Ann Arbor,,,,1456 University Terrace
1857,1459,University Terrace,Ann Arbor,,,,1459 University Terrace
1858,1460,University Terrace,Ann Arbor,,,,1460 University Terrace
1859,1464,University Terrace,Ann Arbor,,,,1464 University Terrace
1860,1465,University Terrace,Ann Arbor,,,,1465 University Terrace
1861,1467,University Terrace,Ann Arbor,,,,1467 University Terrace
1862,1960,University Terrace,Ann Arbor,,,,1960 University Terrace
1863,1962,University Terrace,Ann Arbor,,,,1962 University Terrace
2066,1437,University Terrace,Ann Arbor,,,,1437 University Terrace
1846,1433,University Terrace ,Ann Arbor,,,,1433 University Terrace 
334,,University Towers,Ann Arbor,,42.275458,-83.733265,University Towers
1865,535,University Towers,Ann Arbor,,,,535 University Towers
1866,,UofM Hospital,Ann Arbor,,,,UofM Hospital
1870,,Vaughan House,Ann Arbor,,,,Vaughan House
1872,1015,Vaughn St.,Ann Arbor,,,,1015 Vaughn St.
1873,1026,Vaughn St.,Ann Arbor,,,,1026 Vaughn St.
2148,1021,Vaughn St.,Ann Arbor,,,,1021 Vaughn St.
1871,414,Vaughn St.,Ann Arbor,check,,,414 Vaughn St.
797,1029,Vaughn St. ,Ann Arbor,,,,1029 Vaughn St. 
1874,417,Ventura Ct.,Ann Arbor,,,,417 Ventura Ct.
1875,1805,Village Green Lane,Ann Arbor,,42.277981,-83.671557,1805 Village Green Lane
1876,1815,Village Green Lane,Ann Arbor,,,,1815 Village Green Lane
1877,1895,Village Green Lane,Ann Arbor,,,,1895 Village Green Lane
1878,2009,Vinewood Blvd.,Ann Arbor,,,,2009 Vinewood Blvd.
1880,3812,Virginia Park,Ann Arbor,,,,3812 Virginia Park
336,1320,Volland St.,Ann Arbor,,42.278197,-83.732631,1320 Volland St.
337,1324,Volland St.,Ann Arbor,,42.277736,-83.732406,1324 Volland St.
338,1340,Volland St.,Ann Arbor,,42.278673,-83.73144,1340 Volland St.
339,3,Volland St.,Ann Arbor,,42.278236,-83.732748,3 Volland St.
1881,1322,Volland St.,Ann Arbor,,,,1322 Volland St.
1888,125,W. Hoover St.,Ann Arbor,,,,125 W. Hoover St.
340,1117,W. Huron St.,Ann Arbor,,,,1117 W. Huron St.
1889,810,W. Huron St.,Ann Arbor,,,,810 W. Huron St.
1890,2181,W. Joy Road,Ann Arbor,,,,2181 W. Joy Road
341,210,W. Kingsley St.,Ann Arbor,,,,210 W. Kingsley St.
1891,219,W. Kingsley St.,Ann Arbor,,,,219 W. Kingsley St.
1892,804,W. Liberty St.,Ann Arbor,,,,804 W. Liberty St.
1387,206,W. Madison St.,Ann Arbor,,,,206 W. Madison St.
342,6450,W. Michigan Ave.,Ann Arbor,,,,6450 W. Michigan Ave.
1893,224,W. Summit St.,Ann Arbor,,,,224 W. Summit St.
2135,204,W. Summit St.,Ann Arbor,,,,204 W. Summit St.
1894,817,W. Summitt St.,Ann Arbor,,,,817 W. Summitt St.
1895,829,W. Washington,Ann Arbor,,,,829 W. Washington
1907,519,W. Washington,Ann Arbor,,,,519 W. Washington
344,917,Wall St.,Ann Arbor,,,,917 Wall St.
1897,1000,Wall St.,Ann Arbor,,,,1000 Wall St.
1898,1025,Wall St.,Ann Arbor,,42.288186,-83.735437,1025 Wall St.
1899,2015,Wall St.,Ann Arbor,,,,2015 Wall St.
1900,41,Wall St.,Ann Arbor,,42.288269,-83.736171,41 Wall St.
2037,1055,Wall St.,Ann Arbor,,42.287862,-83.734364,1055 Wall St.
2097,1044,Wall St.,Ann Arbor,,,,1044 Wall St.
2098,915,Wall St.,Ann Arbor,,,,915 Wall St.
2099,930,Wall St.,Ann Arbor,,,,930 Wall St.
343,1050,Wall St.,Ann Arbor,Bret and Bessie Miller 1938-,42.287833,-83.735119,1050 Wall St.
345,525,Walnut St.,Ann Arbor,,,,525 Walnut St.
346,1402,Washington Heights,Ann Arbor,,,,1402 Washington Heights
1903,1430,Washington Heights,Ann Arbor,,,,1430 Washington Heights
1904,1434,Washington Heights,Ann Arbor,,,,1434 Washington Heights
1905,1438,Washington Heights,Ann Arbor,,,,1438 Washington Heights
489,,Washtenaw and corner of Hill,Ann Arbor,Phi Kappa Psi House ,,,Washtenaw and corner of Hill
347,1224,Washtenaw Ave.,Ann Arbor,,,,1224 Washtenaw Ave.
348,1309,Washtenaw Ave.,Ann Arbor,,,,1309 Washtenaw Ave.
349,1317,Washtenaw Ave.,Ann Arbor,,,,1317 Washtenaw Ave.
350,1328,Washtenaw Ave.,Ann Arbor,,,,1328 Washtenaw Ave.
351,1331,Washtenaw Ave.,Ann Arbor,,,,1331 Washtenaw Ave.
352,1338,Washtenaw Ave.,Ann Arbor,,42.27537,-83.732149,1338 Washtenaw Ave.
353,1351,Washtenaw Ave.,Ann Arbor,,,,1351 Washtenaw Ave.
354,1408,Washtenaw Ave.,Ann Arbor,,,,1408 Washtenaw Ave.
355,1443,Washtenaw Ave.,Ann Arbor,,,,1443 Washtenaw Ave.
356,1503,Washtenaw Ave.,Ann Arbor,,,,1503 Washtenaw Ave.
357,1523,Washtenaw Ave.,Ann Arbor,,42.273614,-83.729545,1523 Washtenaw Ave.
358,2107,Washtenaw Ave.,Ann Arbor,,42.26734,-83.721549,2107 Washtenaw Ave.
359,4768,Washtenaw Ave.,Ann Arbor,,,,4768 Washtenaw Ave.
1911,1243,Washtenaw Ave.,Ann Arbor,,,,1243 Washtenaw Ave.
1912,1325,Washtenaw Ave.,Ann Arbor,,42.276367,-83.731939,1325 Washtenaw Ave.
1913,1333,Washtenaw Ave.,Ann Arbor,,42.274256,-83.730369,1333 Washtenaw Ave.
1914,1507,Washtenaw Ave.,Ann Arbor,,,,1507 Washtenaw Ave.
1915,1511,Washtenaw Ave.,Ann Arbor,,,,1511 Washtenaw Ave.
1916,1530,Washtenaw Ave.,Ann Arbor,,,,1530 Washtenaw Ave.
1917,1550,Washtenaw Ave.,Ann Arbor,,,,1550 Washtenaw Ave.
1918,1705,Washtenaw Ave.,Ann Arbor,,,,1705 Washtenaw Ave.
1919,1735,Washtenaw Ave.,Ann Arbor,,,,1735 Washtenaw Ave.
1920,1811,Washtenaw Ave.,Ann Arbor,,,,1811 Washtenaw Ave.
1921,1924,Washtenaw Ave.,Ann Arbor,,,,1924 Washtenaw Ave.
1922,2006,Washtenaw Ave.,Ann Arbor,,,,2006 Washtenaw Ave.
1923,2014,Washtenaw Ave.,Ann Arbor,,,,2014 Washtenaw Ave.
1924,210,Washtenaw Ave.,Ann Arbor,,,,210 Washtenaw Ave.
1926,413,Washtenaw Ave.,Ann Arbor,,,,413 Washtenaw Ave.
1927,4760,Washtenaw Ave.,Ann Arbor,,,,4760 Washtenaw Ave.
1928,4782,Washtenaw Ave.,Ann Arbor,,,,4782 Washtenaw Ave.
1929,4820,Washtenaw Ave.,Ann Arbor,,,,4820 Washtenaw Ave.
1930,4844,Washtenaw Ave.,Ann Arbor,,,,4844 Washtenaw Ave.
1896,1219,Washtenaw Ave.,Ann Arbor,(Alumnae House),,,1219 Washtenaw Ave.
1908,1224,Washtenaw Ave. ,Ann Arbor,,,,1224 Washtenaw Ave. 
2242,1306,Washtenaw Terrace,Ann Arbor,,,,1306 Washtenaw Terrace
1931,3260,Waverly Road,Ann Arbor,,,,3260 Waverly Road
1934,1319,Wells St.,Ann Arbor,,42.267213,-83.732133,1319 Wells St.
360,605,West Hoover St.,Ann Arbor,,,,605 West Hoover St.
1940,1117,West Huron St.,Ann Arbor,,,,1117 West Huron St.
1941,507,West Huron St.,Ann Arbor,,,,507 West Huron St.
14,,West Quad,Ann Arbor,dorm,42.275031,-83.742575,West Quad
14.1,,West Quad - Adams,Ann Arbor,dorm,,,West Quad - Adams
14.2,,West Quad - Allen Rumsey,Ann Arbor,Dorm,42.31486,-83.699684,West Quad - Allen Rumsey
14.3,,West Quad - Chicago,Ann Arbor,dorm,,,West Quad - Chicago
14.4,,West Quad - Lloyd,Ann Arbor,dorm,,,West Quad - Lloyd
14.5,,West Quad - Michigan,Ann Arbor,dorm,,,West Quad - Michigan
14.6,,West Quad - Wenley,Ann Arbor,dorm,,,West Quad - Wenley
14.7,,West Quad - Williams,Ann Arbor,dorm,,,West Quad - Williams
14.8,,West Quad - Winchell,Ann Arbor,dorm,,,West Quad - Winchell
1944,1810,West St.adium Blvd.,Ann Arbor,,,,1810 West St.adium Blvd.
1943,1320,West Stadium Blvd.,Ann Arbor,,,,1320 West Stadium Blvd.
1945,114,West Summit St.,Ann Arbor,,,,114 West Summit St.
1946,204,West Summit St.,Ann Arbor,,,,204 West Summit St.
363,1020,Westaire Way,Ann Arbor,,,,1020 Westaire Way
1947,720,Whaley Ct.,Ann Arbor,,,,720 Whaley Ct.
1948,1237,White St.,Ann Arbor,,42.266292,-83.739048,1237 White St.
1949,1507,White St.,Ann Arbor,,,,1507 White St.
1951,6317,Whitmore Lake Road,Ann Arbor,,,,6317 Whitmore Lake Road
364,849,Wickfield Court,Ann Arbor,,,,849 Wickfield Court
1953,214,Wildwood Ave.,Ann Arbor,,,,214 Wildwood Ave.
365,1211,Willard St.,Ann Arbor,,42.273769,-83.734302,1211 Willard St.
1954,1212,Willard St.,Ann Arbor,,,,1212 Willard St.
1955,48,William St.,Ann Arbor,,,,48 William St.
1956,318,William St.,Ann Arbor,,,,318 William St.
1957,403,William St.,Ann Arbor,,,,403 William St.
1958,44,William St.,Ann Arbor,,42.277964,-83.748952,44 William St.
1959,511,William St.,Ann Arbor,,,,511 William St.
2048,600,William St.,Ann Arbor,,,,600 William St.
2101,519,William St.,Ann Arbor,,,,519 William St.
1960,3146,Williamsburg Rd.,Ann Arbor,,,,3146 Williamsburg Rd.
1961,3321,Williamsburg Rd.,Ann Arbor,,,,3321 Williamsburg Rd.
1962,3336,Williamsburg Rd.,Ann Arbor,,,,3336 Williamsburg Rd.
1963,3347,Williamsburg Rd.,Ann Arbor,,,,3347 Williamsburg Rd.
367,1311,Wilmot St.,Ann Arbor,,,,1311 Wilmot St.
368,1321,Wilmot St.,Ann Arbor,,,,1321 Wilmot St.
1964,1348,Wilmot St.,Ann Arbor,,,,1348 Wilmot St.
2153,3113,Wolverine Drive,Ann Arbor,,,,3113 Wolverine Drive
1966,,Women's League Temporary Dorm,Ann Arbor,,,,Women's League Temporary Dorm
369,3010,Woodland Hills Dr.,Ann Arbor,,,,3010 Woodland Hills Dr.
370,3037,Woodland Hills Dr.,Ann Arbor,,,,3037 Woodland Hills Dr.
1968,3017,Woodland Hills Dr.,Ann Arbor,,,,3017 Woodland Hills Dr.
1969,3027,Woodland Hills Dr.,Ann Arbor,,,,3027 Woodland Hills Dr.
1970,3024,Woodland Hills Dr.,Ann Arbor,,,,3024 Woodland Hills Dr.
371,1008,Woodlawn Ave.,Ann Arbor,,42.264923,-83.73507,1008 Woodlawn Ave.
372,1014,Woodlawn Ave.,Ann Arbor,,42.264928,-83.734911,1014 Woodlawn Ave.
373,910,Woodlawn Ave.,Ann Arbor,,,,910 Woodlawn Ave.
374,921,Woodlawn Ave.,Ann Arbor,,42.265338,-83.736861,921 Woodlawn Ave.
375,922,Woodlawn Ave.,Ann Arbor,,42.264862,-83.736841,922 Woodlawn Ave.
592,944,Woodlawn Ave.,Ann Arbor,,42.264893,-83.735959,944 Woodlawn Ave.
596,945,Woodlawn Ave.,Ann Arbor,,42.265368,-83.735976,945 Woodlawn Ave.
609,947,Woodlawn Ave.,Ann Arbor,,42.265372,-83.735828,947 Woodlawn Ave.
611,933,Woodlawn Ave.,Ann Arbor,,42.265363,-83.736123,933 Woodlawn Ave.
645,929,Woodlawn Ave.,Ann Arbor,,42.265358,-83.736271,929 Woodlawn Ave.
663,934,Woodlawn Ave.,Ann Arbor,,42.264881,-83.736251,934 Woodlawn Ave.
707,930,Woodlawn Ave.,Ann Arbor,,42.264877,-83.736399,930 Woodlawn Ave.
782,923,Woodlawn Ave.,Ann Arbor,,42.265343,-83.736714,923 Woodlawn Ave.
783,942,Woodlawn Ave.,Ann Arbor,,42.264886,-83.736116,942 Woodlawn Ave.
1972,1006,Woodlawn Ave.,Ann Arbor,,,,1006 Woodlawn Ave.
1973,909,Woodlawn Ave.,Ann Arbor,,42.265314,-83.737618,909 Woodlawn Ave.
1974,915,Woodlawn Ave.,Ann Arbor,,42.265325,-83.737286,915 Woodlawn Ave.
1975,918,Woodlawn Ave.,Ann Arbor,,,,918 Woodlawn Ave.
1976,919,Woodlawn Ave.,Ann Arbor,,,,919 Woodlawn Ave.
1977,927,Woodlawn Ave.,Ann Arbor,,,,927 Woodlawn Ave.
1978,948,Woodlawn Ave.,Ann Arbor,,,,948 Woodlawn Ave.
2139,1004,Woodlawn Ave.,Ann Arbor,,,,1004 Woodlawn Ave.
2169,900,Woodlawn Ave.,Ann Arbor,,,,900 Woodlawn Ave.
784,2324,Woodridge Way-TA,Ann Arbor,,,,2324 Woodridge Way-TA
1983,,YWCA,Ann Arbor,,,,YWCA
2190,4621,Artley,Belleville,,,,4621 Artley
1093,4886,Denton Road,Belleville,,,,4886 Denton Road
1461,22400,Morley,Dearborn,,,,22400 Morley
545,,,Detroit,,,,
2237,4581,,Detroit,,,,4581
31,4063,23rd St.,Detroit,,,,4063 23rd St.
2013,5053,23rd St.,Detroit,,,,5053 23rd St.
2231,135,Adams,Detroit,,,,135 Adams
505,135,Adams St.,Detroit,,42.271894,-83.747712,135 Adams St.
37,15510,Alden St.,Detroit,,,,15510 Alden St.
2210,514,Alger St.,Detroit,,,,514 Alger St.
2116,822,American St.,Detroit,,,,822 American St.
46,2541,Annabelle St.,Detroit,,,,2541 Annabelle St.
48,20205,Appoline St.,Detroit,,,,20205 Appoline St.
52,14820,Ardmore St.,Detroit,,,,14820 Ardmore St.
65,2518,Atkinson St.,Detroit,,,,2518 Atkinson St.
2238,1231,Baldwin Ave.,Detroit,,,,1231 Baldwin Ave.
2176,821,Baylis St.,Detroit,,,,821 Baylis St.
2212,2614,Beaubien,Detroit,,,,2614 Beaubien
2219,6122,Beechwood,Detroit,,,,6122 Beechwood
95,18428,Binder,Detroit,,,,18428 Binder
2180,13500,Birwood St.,Detroit,,,,13500 Birwood St.
106,2691,Boston St.,Detroit,,,,2691 Boston St.
2222,7441,Brush,Detroit,,,,7441 Brush
130,7062,Burnette St.,Detroit,,,,7062 Burnette St.
131,8032,Burnette St.,Detroit,,,,8032 Burnette St.
135,111,Cadillac Sq. ,Detroit,,,,111 Cadillac Sq. 
1032,8166,Chalfonte St.,Detroit,,,,8166 Chalfonte St.
1985,2700,Chicago Blvd,Detroit,,,,2700 Chicago Blvd
1053,1428,Clairmont St.,Detroit,,,,1428 Clairmont St.
2221,6004,Colfax,Detroit,,,,6004 Colfax
1055,2680,Collingwood St.,Detroit,,,,2680 Collingwood St.
1069,2672,Cortland St.,Detroit,,,,2672 Cortland St.
1089,2438,Dearing St.,Detroit,,,,2438 Dearing St.
1103,8745,Dumbarton Rd,Detroit,,,,8745 Dumbarton Rd
168,635,E. Elizabeth St.,Detroit,,,,635 E. Elizabeth St.
2208,214,E. Hancock St.,Detroit,,,,214 E. Hancock St.
2118,620,E. Philadelphia St.,Detroit,,,,620 E. Philadelphia St.
2119,635,Elizabeth St.,Detroit,,,,635 Elizabeth St.
1145,7777,Epworth St.,Detroit,,,,7777 Epworth St.
2209,587,Farnsworth St,Detroit,,,,587 Farnsworth St
2117,60,Farnsworth St.,Detroit,,,,60 Farnsworth St.
1183,3230,Fullerton Ave.,Detroit,,,,3230 Fullerton Ave.
1185,3088,Garland,Detroit,,,,3088 Garland
1204,2225,Gladstone St.,Detroit,,,,2225 Gladstone St.
1211,3225,Glendale Ave.,Detroit,,,,3225 Glendale Ave.
1212,2034,Glyn Ct.,Detroit,,,,2034 Glyn Ct.
2220,8721,Greeley Ave,Detroit,,,,8721 Greeley Ave
1284,669,Horton St.,Detroit,,,,669 Horton St.
1301,9501,Iris St.,Detroit,,,,9501 Iris St.
2217,6169,Iroquois ,Detroit,,,,6169 Iroquois 
2028,209,Josephine St.,Detroit,,,,209 Josephine St.
1327,3011,Kendall St.,Detroit,,,,3011 Kendall St.
1328,3768,Kendall St.,Detroit,,,,3768 Kendall St.
1346,15614,LaSalle Blvd,Detroit,,,,15614 LaSalle Blvd
1352,16121,Lawton St.,Detroit,,,,16121 Lawton St.
2228,237,Leicester,Detroit,,,,237 Leicester
1378,2030,Leona Dr.,Detroit,,,,2030 Leona Dr.
1356,2653,Leslie St. ,Detroit,,,,2653 Leslie St. 
2154,15622,Log Cabin St.,Detroit,,,,15622  Log Cabin St.
1379,1472,Longfellow St.,Detroit,,,,1472 Longfellow St.
2240,1414,Longfellow St.,Detroit,,,,1414 Longfellow St.
1382,2929,Lothrop St.,Detroit,,,,2929 Lothrop St.
1383,628,MacDougall St.,Detroit,,,,628 MacDougall St.
1431,14710,Mendota St.,Detroit,,,,14710 Mendota St.
2160,2300,N. LaSalle Gardens,Detroit,,,,2300 N. LaSalle Gardens
1523,8957,N. Martindale St.,Detroit,,,,8957 N. Martindale St.
1558,15561,Norman St.,Detroit,,,,15561 Norman St.
1559,16500,Normandy St.,Detroit,,,,16500 Normandy St.
1571,3231,Oakman Blvd.,Detroit,,,,3231 Oakman Blvd.
1570,2675,Oakman Ct.,Detroit,,,,2675 Oakman Ct.
1580,57,Orchestra Place,Detroit,,,,57 Orchestra Place
1581,5572,Oregon St.,Detroit,,,,5572 Oregon St.
1595,4500,Pacific St.,Detroit,,,,4500 Pacific St.
2162,4382,Pacific St.,Detroit,,,,4382 Pacific St.
1617,16597,Parkside St.,Detroit,,,,16597 Parkside St.
1620,4088,Pasadena St.,Detroit,,,,4088 Pasadena St.
1635,18659,Pennington Dr.,Detroit,,,,18659 Pennington Dr.
1636,16146,Petoskey Ave.,Detroit,,,,16146 Petoskey Ave.
1640,20435,Picadilly Road,Detroit,,,,20435 Picadilly Road
1642,17500,Pinehurst St.,Detroit,,,,17500 Pinehurst St.
1643,3408,Piquette Ave.,Detroit,,,,3408 Piquette Ave.
1657,5075,Ridgewood St.,Detroit,,,,5075 Ridgewood St.
1658,19222,Riopelle St.,Detroit,,,,19222 Riopelle St.
1659,3000,Rochester St.,Detroit,,,,3000 Rochester St.
1759,18123,Santa Barbara Dr.,Detroit,,,,18123 Santa Barbara Dr.
1760,18687,Santa Barbara Dr.,Detroit,,,,18687 Santa Barbara Dr.
1764,5002,Scotten Ave.,Detroit,,,,5002 Scotten Ave.
1765,6097,Scotten Ave.,Detroit,,,,6097 Scotten Ave.
