id,AddressCodeID,HouseNumber,StreetDorm,City,AddressNote,address,latitude,longitude,
796,501,525,S. Division St.,Ann Arbor,,525 S. Division St.,42.27568391,-83.74412552,
1075,2242,1306,Washtenaw Terrace,Ann Arbor,,1306 Washtenaw Terrace,42.27568392,-83.73189402,
493,1354,411,Lenawee Drive,Ann Arbor,,411 Lenawee Drive,42.2757022,-83.71806484,
844,771,517,S. Fourth Ave.,Ann Arbor,,517 S. Fourth Ave.,42.27575169,-83.74742206,
858,1719,512,S. Main St.,Ann Arbor,,512 S. Main St.,42.2758004,-83.74905575,
358,1196,1798,Geddes Ave.,Ann Arbor,,1798 Geddes Ave.,42.275813,-83.726316,
795,500,508,S. Division St.,Ann Arbor,,508 S. Division St.,42.27582215,-83.7445172,
506,1384,523,Mack Rd,Ann Arbor,,523 Mack Rd,42.27589308,-83.73091172,
972,320,536,Thompson St.,Ann Arbor,,536 Thompson St.,42.27590612,-83.74324706,
815,1691,507,S. Fifth Ave.,Ann Arbor,,507 S. Fifth Ave.,42.2759238,-83.7460458,
804,1677,509,S. Division St.,Ann Arbor,,509 S. Division St.,42.27593997,-83.74410984,
121,1045,527,Church St.,Ann Arbor,,527 Church St.,42.27596842,-83.734496,
834,1694,531,S. Forest. Ave.,Ann Arbor,,531 S. Forest. Ave.,42.27598212,-83.73280092,
499,647,526,Linden St.,Ann Arbor,,526 Linden St.,42.27599478,-83.72816655,
226,206,402,E. Jefferson St.,Ann Arbor,,402 E. Jefferson St.,42.2759991,-83.74402375,
225,204,332,E. Jefferson St.,Ann Arbor,,332 E. Jefferson St.,42.276003,-83.74478306,
232,205,338,E. Jefferson St.,Ann Arbor,Osterweil House Cooperative 1946 - Present,338 E. Jefferson St.,42.27601595,-83.74446445,
357,1195,1704,Geddes Ave.,Ann Arbor,,1704 Geddes Ave.,42.27602558,-83.72703238,
350,785,1700,Geddes Ave.,Ann Arbor,,1700 Geddes Ave.,42.27603462,-83.72706287,
331,1175,720,Fourth St.,Ann Arbor,,720 Fourth St.,42.2760705,-83.7547768,
138,1059,2407,Concord Rd.,Ann Arbor,,2407 Concord Rd.,42.2760862,-83.7196254,
230,2100,520,E. Jefferson St.,Ann Arbor,,520 E. Jefferson St.,42.27610688,-83.74280914,
1040,345,525,Walnut St.,Ann Arbor,,525 Walnut St.,42.27623302,-83.72924549,
229,209,515,E. Jefferson St.,Ann Arbor,,515 E. Jefferson St.,42.27626971,-83.742865,
227,207,405,E. Jefferson St.,Ann Arbor,,405 E. Jefferson St.,42.27627459,-83.74400716,
312,1142,524,Elm St.,Ann Arbor,,524 Elm St.,42.27630245,-83.73053605,
1110,1964,1348,Wilmot St.,Ann Arbor,,1348 Wilmot St.,42.27637703,-83.7311145,
224,203,331,E. Jefferson St.,Ann Arbor,,331 E. Jefferson St.,42.27638155,-83.74486443,
231,2236,325,E. Jefferson St.,Ann Arbor,,325 E. Jefferson St.,42.2763914,-83.7450793,
116,555,511,Church St.,Ann Arbor,,511 Church St.,42.2764211,-83.73434373,
228,208,500,E. Jefferson St.,Ann Arbor,,500 E. Jefferson St.,42.2764424,-83.7426773,
1108,367,1311,Wilmot St.,Ann Arbor,,1311 Wilmot St.,42.2764857,-83.73265853,
1109,368,1321,Wilmot St.,Ann Arbor,,1321 Wilmot St.,42.27658339,-83.73254805,
348,703,1506,Geddes Ave.,Ann Arbor,,1506 Geddes Ave.,42.27659063,-83.7289458,
313,1149,331,Evergreen Place,Ann Arbor,,331 Evergreen Place,42.27668437,-83.71559426,
970,1826,436,Third St.,Ann Arbor,,436 Third St.,42.2767518,-83.75385981,
311,1141,506,Elm St.,Ann Arbor,,506 Elm St.,42.2768188,-83.7303005,
349,713,1412,Geddes Ave.,Ann Arbor,,1412 Geddes Ave.,42.27687163,-83.72989094,
802,1674,426,S. Division St.,Ann Arbor,,426 S. Division St.,42.2769548,-83.74450023,
405,6,,Helen Newberry,Ann Arbor,dorm,Helen Newberry,42.2769675,-83.74154755,
398,1242,426,Hamilton Place,Ann Arbor,,426 Hamilton Place,42.27701445,-83.7454151,
397,1241,425,Hamilton Place,Ann Arbor,,425 Hamilton Place,42.2770654,-83.7450655,
808,1686,443,S. Division St.,Ann Arbor,,443 S. Division St.,42.27710529,-83.74403843,
356,1193,1364,Geddes Ave.,Ann Arbor,,1364 Geddes Ave.,42.27713463,-83.730789,
392,673,422,Hamilton Place,Ann Arbor,,422 Hamilton Place,42.27714785,-83.74541005,
346,650,1336,Geddes Ave.,Ann Arbor,,1336 Geddes Ave.,42.2771669,-83.7316704,
362,1187,1336,Geddes Ave. ,Ann Arbor,,1336 Geddes Ave. ,42.2771669,-83.7316704,
353,1189,1316,Geddes Ave.,Ann Arbor,,1316 Geddes Ave.,42.2772024,-83.7325147,
361,1186,1316,Geddes Ave. ,Ann Arbor,,1316 Geddes Ave. ,42.2772024,-83.7325147,
396,1240,419,Hamilton Place,Ann Arbor,,419 Hamilton Place,42.277206,-83.74500615,
355,1192,1346,Geddes Ave.,Ann Arbor,,1346 Geddes Ave.,42.27722545,-83.73147955,
352,1188,1304,Geddes Ave.,Ann Arbor,,1304 Geddes Ave.,42.27723265,-83.73306987,
531,1414,433,Maynard St.,Ann Arbor,,433 Maynard St.,42.27724745,-83.7418297,
807,1685,414,S. Division St.,Ann Arbor,,414 S. Division St.,42.27728135,-83.74444331,
51,5,,Betsy Barbour,Ann Arbor,dorm,Betsy Barbour,42.2772997,-83.74155145,
803,1675,429,S. Division St.,Ann Arbor,,429 S. Division St.,42.27730286,-83.74402629,
530,1413,426,Maynard St.,Ann Arbor,,426 Maynard St.,42.27735575,-83.74206533,
794,499,425,S. Division St.,Ann Arbor,,425 S. Division St.,42.27735931,-83.74402282,
363,2170,1332,Geddes Ave. ,Ann Arbor,,1332 Geddes Ave. ,42.277387,-83.73199663,
394,1238,408,Hamilton Place,Ann Arbor,,408 Hamilton Place,42.27749325,-83.74539394,
395,1239,417,Hamilton Place,Ann Arbor,,417 Hamilton Place,42.27750167,-83.74511735,
354,1190,1331,Geddes Ave.,Ann Arbor,,1331 Geddes Ave.,42.27755344,-83.73196022,
528,702,400,Maynard St.,Ann Arbor,,400 Maynard St.,42.2776215,-83.74225376,
532,1410,400,Maynard St. ,Ann Arbor,,400 Maynard St. ,42.2776215,-83.74225376,
393,1237,406,Hamilton Place,Ann Arbor,,406 Hamilton Place,42.27764088,-83.74533876,
292,1127,318,E. William St.,Ann Arbor,,318 E. William St.,42.27766045,-83.74532538,
345,629,1341,Geddes Ave.,Ann Arbor,,1341 Geddes Ave.,42.27769275,-83.73156483,
347,681,1345,Geddes Ave.,Ann Arbor,,1345 Geddes Ave.,42.27769535,-83.73141913,
297,1130.1,518,E. William St.,Ann Arbor,,518 E. William St.,42.2777291,-83.7423622,
293,1128,430,E. William St.,Ann Arbor,,430 E. William St.,42.27775673,-83.74376555,
440,731,2005,Huron Parkway,Ann Arbor,,2005 Huron Parkway,42.2777663,-83.6990676,
441,1290,2009,Huron Parkway,Ann Arbor,,2009 Huron Parkway,42.2777663,-83.6990676,
442,1291,2025,Huron Parkway,Ann Arbor,,2025 Huron Parkway,42.2777663,-83.6990676,
295,1131,538,E. William St.,Ann Arbor,,538 E. William St.,42.27777529,-83.74270039,
788,1667,407,S. Ashley St.,Ann Arbor,,407 S. Ashley St.,42.2778078,-83.74982151,
291,1126,1908,E. William St.,Ann Arbor,,1908 E. William St.,42.2779083,-83.7473326,
296,1132,601,E. William St.,Ann Arbor,,601 E. William St.,42.277935,-83.741798,
294,1130,51312,E. William St.,Ann Arbor,,513 1/2 E. William St.,42.27794114,-83.74294512,
793,498,344,S. Division St.,Ann Arbor,,344 S. Division St.,42.2780059,-83.74435525,
290,573,555,E. William St.,Ann Arbor,,555 E. William St.,42.2780156,-83.7423669,
298,1125,555,E. William St. ,Ann Arbor,,555 E. William St. ,42.2780156,-83.7423669,
792,497,340,S. Division St.,Ann Arbor,,340 S. Division St.,42.2781493,-83.74443214,
315,1150,1727,Fair St.,Ann Arbor,,1727 Fair St.,42.27816114,-83.76840557,
971,2151,350,Thompson,Ann Arbor,,350 Thompson,42.27818315,-83.74344664,
801,1673,336,S. Division St.,Ann Arbor,,336 S. Division St.,42.27823325,-83.74438607,
1014,1874,417,Ventura Ct.,Ann Arbor,,417 Ventura Ct.,42.27824163,-83.76617486,
800,1672,335,S. Division St.,Ann Arbor,,335 S. Division St.,42.27826045,-83.74383208,
1026,1892,804,W. Liberty St.,Ann Arbor,,804 W. Liberty St.,42.27838285,-83.75745165,
663,1545,1324,N. University Ave.,Ann Arbor,,1324 N. University Ave.,42.27852089,-83.7396907,
661,1542,1330,N. University Ave.,Ann Arbor,,1330 N. University Ave.,42.278521,-83.739682,
791,496,327,S. Division St.,Ann Arbor,,327 S. Division St.,42.278534,-83.74380001,
662,1543,1340,N. University Ave.,Ann Arbor,,1340 N. University Ave.,42.27854472,-83.73680156,
877,1731,211,S. State St.,Ann Arbor,,211 S. State St.,42.27862212,-83.74141171,
817,2164,350,S. Fifth Ave.,Ann Arbor,,350 S. Fifth Ave.,42.27868182,-83.74625322,
659,762,919,N. University Ave.,Ann Arbor,,919 N. University Ave.,42.278711,-83.73673746,
660,1541,1017,N. University Ave.,Ann Arbor,,1017 N. University Ave.,42.278711,-83.73661077,
80,127,2939,Buena Vista Ave.,Ann Arbor,,2939 Buena Vista Ave.,42.278793,-83.762044,
843,770,343,S. Fourth Ave.,Ann Arbor,,343 S. Fourth Ave.,42.27882686,-83.74726229,
880,1734,315,S. State St.,Ann Arbor,,315 S. State St.,42.2788924,-83.7406527,
818,2205,332,S. Fifth Ave.,Ann Arbor,,332 S. Fifth Ave.,42.27893712,-83.74624018,
790,495,315,S. Division St.,Ann Arbor,,315 S. Division St.,42.2789493,-83.7438154,
799,1671,322,S. Division St.,Ann Arbor,,322 S. Division St.,42.27901418,-83.74417235,
529,1412,324,Maynard St.,Ann Arbor,,324 Maynard St.,42.27903263,-83.74211977,
974,1828,307,Thompson St.,Ann Arbor,,307 Thompson St.,42.27922143,-83.74314429,
556,1433,,Michigan League,Ann Arbor,,Michigan League,42.2792874,-83.73768469,
243,223,310,E. Liberty St.,Ann Arbor,,310 E. Liberty St.,42.27930435,-83.74560329,
246,226,410,E. Liberty St.,Ann Arbor,,410 E. Liberty St.,42.27935498,-83.74382869,
814,1689,303,S. Fifth Ave.,Ann Arbor,,303 S. Fifth Ave.,42.27935663,-83.74599645,
896,665,312,S. Thayer St.,Ann Arbor,,312 S. Thayer St.,42.27936235,-83.73965683,
245,225,326,E. Liberty St.,Ann Arbor,,326 E. Liberty St.,42.27940227,-83.74548037,
846,1704,916,S. Fourth Ave.,Ann Arbor,,916 S. Fourth Ave.,42.2794689,-83.747357,
247,227,607,E. Liberty St.,Ann Arbor,,607 E. Liberty St.,42.2794991,-83.7418499,
819,768,815,S. First St.,Ann Arbor,,815 S. First St.,42.2795161,-83.7510713,
248,228,808,E. Liberty St.,Ann Arbor,,808 E. Liberty St.,42.2795239,-83.746747,
244,224,315,E. Liberty St.,Ann Arbor,,315 E. Liberty St.,42.2796723,-83.74540897,
898,1748,45,S. Thayer St.,Ann Arbor,,45 S. Thayer St.,42.2797589,-83.739598,
901,2206,609,S. Thayer St.,Ann Arbor,,609 S. Thayer St.,42.2797589,-83.739598,
899,2112,236,S. Thayer St.,Ann Arbor,,236 S. Thayer St.,42.27992264,-83.7396855,
484,1345,,Lane Hall,Ann Arbor,,Lane Hall,42.279976,-83.74124634,
897,1747,229,S. Thayer St.,Ann Arbor,,229 S. Thayer St.,42.27998805,-83.73946671,
900,2197,220,S. Thayer St.,Ann Arbor,,220 S. Thayer St.,42.28004058,-83.73969195,
867,1725,4218,S. Maple Rd.,Ann Arbor,,4218 S. Maple Rd.,42.2800474,-83.7803299,
287,572,422,E. Washington St.,Ann Arbor,,422 E. Washington St.,42.2802666,-83.74366303,
286,571,418,E. Washington St.,Ann Arbor,,418 E. Washington St.,42.2802674,-83.74369211,
288,1124,910,E. Washington St.,Ann Arbor,,910 E. Washington St.,42.28027627,-83.73824238,
285,282,322,E. Washington St.,Ann Arbor,,322 E. Washington St.,42.28032133,-83.7454891,
284,281,320,E. Washington St.,Ann Arbor,,320 E. Washington St.,42.28032239,-83.74552418,
1041,346,1402,Washington Heights,Ann Arbor,,1402 Washington Heights,42.28036656,-83.72986984,
1042,1903,1430,Washington Heights,Ann Arbor,,1430 Washington Heights,42.28037832,-83.72959245,
1043,1904,1434,Washington Heights,Ann Arbor,,1434 Washington Heights,42.28038,-83.72955282,
1044,1905,1438,Washington Heights,Ann Arbor,,1438 Washington Heights,42.28038168,-83.72951319,
289,2198,533,E. Washington St.,Ann Arbor,,533 E. Washington St.,42.28038956,-83.74209507,
283,280,21712,E. Washington St.,Ann Arbor,,217 1/2 E. Washington St.,42.28052524,-83.74695373,
697,1579,1922,Orchard St.,Ann Arbor,Ann Arbor?,1922 Orchard St.,42.28069,-83.76784,
698,1578,1822,Orchard St. ,Ann Arbor,Ann Arbor?,1822 Orchard St. ,42.2807707,-83.76980275,
925,1780,787,Skynob Drive,Ann Arbor,,787 Skynob Drive,42.281035,-83.6967979,
213,190,1120,E. Huron St.,Ann Arbor,,1120 E. Huron St.,42.2810874,-83.7344243,
453,1308,2104,Jackson Place,Ann Arbor,,2104 Jackson Place,42.28114371,-83.77505578,
4,1.1,,Alice Lloyd - Angell,Ann Arbor,dorm,Alice Lloyd - Angell,42.28125005,-83.73175868,
5,1.2,,Alice Lloyd - Hinsdale,Ann Arbor,dorm,Alice Lloyd - Hinsdale,42.28125005,-83.73175868,
6,1.3,,Alice Lloyd -Palmer,Ann Arbor,dorm,Alice Lloyd -Palmer,42.28125005,-83.73175868,
452,1307,2010,Jackson Place,Ann Arbor,,2010 Jackson Place,42.281275,-83.77386667,
216,193,713,E. Huron St.,Ann Arbor,,713 E. Huron St.,42.28129271,-83.74019713,
206,183,1003,E. Huron St.,Ann Arbor,,1003 E. Huron St.,42.2813093,-83.736415,
209,186,1030,E. Huron St.,Ann Arbor,,1030 E. Huron St.,42.2813093,-83.736415,
210,187,1038,E. Huron St.,Ann Arbor,,1038 E. Huron St.,42.2813093,-83.736415,
211,188,1100,E. Huron St.,Ann Arbor,,1100 E. Huron St.,42.2813093,-83.736415,
212,189,1102,E. Huron St.,Ann Arbor,,1102 E. Huron St.,42.2813093,-83.736415,
214,191,1129,E. Huron St.,Ann Arbor,,1129 E. Huron St.,42.2813093,-83.736415,
221,1293,93,E. Huron St.,Ann Arbor,,93 E. Huron St.,42.2813093,-83.736415,
215,192,515,E. Huron St.,Ann Arbor,,515 E. Huron St.,42.28133886,-83.74333229,
223,2193,902,E. Huron St.,Ann Arbor,,902 E. Huron St.,42.28135426,-83.73821583,
1079,1941,507,West Huron St.,Ann Arbor,,507 West Huron St.,42.281407,-83.7543413,
217,194,805,E. Huron St.,Ann Arbor,,805 E. Huron St.,42.281448,-83.73931473,
1021,340,1117,W. Huron St.,Ann Arbor,,1117 W. Huron St.,42.2814717,-83.7498708,
1078,1940,1117,West Huron St.,Ann Arbor,,1117 West Huron St.,42.2814717,-83.7498708,
218,195,903,E. Huron St.,Ann Arbor,,903 E. Huron St.,42.28148505,-83.738211,
208,185,1021,E. Huron St.,Ann Arbor,,1021 E. Huron St.,42.2814872,-83.737433,
219,196,913,E. Huron St.,Ann Arbor,,913 E. Huron St.,42.28149195,-83.73779123,
309,1140,120,Eighth St. ,Ann Arbor,,120 Eighth St. ,42.28151676,-83.75995833,
220,197,917,E. Huron St.,Ann Arbor,,917 E. Huron St.,42.2815212,-83.73766185,
205,181,1001,E. Huron St.,Ann Arbor,,1001 E. Huron St.,42.2815837,-83.73719669,
207,184,1015,E. Huron St.,Ann Arbor,,1015 E. Huron St.,42.2816035,-83.73640335,
222,2192,1007,E. Huron St.,Ann Arbor,,1007 E. Huron St.,42.2816443,-83.73677168,
615,745,110,N. Fourth Ave.,Ann Arbor,,110 N. Fourth Ave.,42.28185455,-83.74692185,
610,1483,161,N. Fifth Ave.,Ann Arbor,,161 N. Fifth Ave.,42.28189784,-83.74607257,
1022,1889,810,W. Huron St.,Ann Arbor,,810 W. Huron St.,42.2819181,-83.7570556,
643,1526,123,N. State St.,Ann Arbor,,123 N. State St.,42.28192883,-83.74101667,
193,1121,820,E. Ann St.,Ann Arbor,,820 E. Ann St.,42.2819423,-83.7387201,
181,569,710,E. Ann St.,Ann Arbor,,710 E. Ann St.,42.28194445,-83.74042965,
196,1108,808,E. Ann St. ,Ann Arbor,,808 E. Ann St. ,42.28194775,-83.73923223,
7,38,113,Allen Drive,Ann Arbor,,113 Allen Drive,42.28195717,-83.7718705,
183,1109,1004,E. Ann St.,Ann Arbor,,1004 E. Ann St.,42.28213402,-83.73693388,
194,1122,85,E. Ann St.,Ann Arbor,,85 E. Ann St.,42.2821723,-83.738371,
195,2146,606,E. Ann St.,Ann Arbor,,606 E. Ann St.,42.28217654,-83.74186686,
179,564,1122,E. Ann St.,Ann Arbor,,1122 E. Ann St.,42.28217746,-83.73546121,
178,551,1136,E. Ann St.,Ann Arbor,,1136 E. Ann St.,42.28217775,-83.73544225,
189,1117,330,E. Ann St.,Ann Arbor,,330 E. Ann St.,42.28218798,-83.74521206,
652,1535,205,N. Thayer St.,Ann Arbor,,205 N. Thayer St.,42.28229051,-83.73978878,
656,2195,209,N. Thayer St.,Ann Arbor,,209 N. Thayer St.,42.28231802,-83.73978955,
182,570,811,E. Ann St.,Ann Arbor,,811 E. Ann St.,42.28233785,-83.7391498,
655,1540,213,N. Thayer St.,Ann Arbor,,213 N. Thayer St.,42.28234553,-83.73979033,
188,1116,311,E. Ann St.,Ann Arbor,,311 E. Ann St.,42.28236033,-83.74558402,
651,651,214,N. Thayer St.,Ann Arbor,,214 N. Thayer St.,42.28236229,-83.73956971,
191,1119,507,E. Ann St.,Ann Arbor,,507 E. Ann St.,42.2823631,-83.74269487,
180,568,503,E. Ann St.,Ann Arbor,,503 E. Ann St.,42.28236389,-83.7427285,
190,1118,501,E. Ann St.,Ann Arbor,,501 E. Ann St.,42.28236429,-83.74274532,
653,1536,217,N. Thayer St.,Ann Arbor,,217 N. Thayer St.,42.28237304,-83.7397911,
192,1120,815,E. Ann St.,Ann Arbor,,815 E. Ann St.,42.28237635,-83.73891508,
648,1533,20912,N. State St.,Ann Arbor,,209 1/2 N. State St.,42.28239616,-83.74103798,
187,1115,1313,E. Ann St.,Ann Arbor,,1313 E. Ann St.,42.28241328,-83.73235844,
184,1110,1015,E. Ann St.,Ann Arbor,,1015 E. Ann St.,42.2824172,-83.73637668,
186,1113,121,E. Ann St.,Ann Arbor,,121 E. Ann St.,42.28243488,-83.74807208,
185,1112,115,E. Ann St.,Ann Arbor,,115 E. Ann St.,42.28243671,-83.74812786,
366,1207,219,Glen Ave.,Ann Arbor,,219 Glen Ave.,42.28243773,-83.73568082,
365,1205,216,Glen Ave.,Ann Arbor,,216 Glen Ave.,42.28243909,-83.73545839,
644,1527,216,N. State St.,Ann Arbor,,216 N. State St.,42.28244333,-83.74081696,
627,1104,211,N. Fourth Ave.,Ann Arbor,Dunbar Civic League,211 N. Fourth Ave.,42.2824781,-83.74729339,
605,1479,218,N. Division St.,Ann Arbor,,218 N. Division St.,42.28251453,-83.74363249,
635,1518,21112,N. Main St.,Ann Arbor,,211 1/2 N. Main St.,42.28255773,-83.74852933,
1096,1953,214,Wildwood Ave.,Ann Arbor,,214 Wildwood Ave.,42.28270861,-83.76685688,
367,1208,310,Glen Ave.,Ann Arbor,,310 Glen Ave.,42.282751,-83.73547833,
450,1305,1934,Jackson Ave.,Ann Arbor,,1934 Jackson Ave.,42.2827753,-83.7880829,
451,1306,1936,Jackson Ave.,Ann Arbor,,1936 Jackson Ave.,42.2827753,-83.7880829,
626,2244,212,N. Fourth Ave.,Ann Arbor,,212 N. Fourth Ave.,42.2827934,-83.74683055,
768,1637,,Phi Rho Sigma,Ann Arbor,zz,Phi Rho Sigma,42.2828022,-83.73812077,
636,1519,220,N. Main St.,Ann Arbor,,220 N. Main St.,42.28286005,-83.74805813,
99,163,602,Catherine St.,Ann Arbor,,602 Catherine St.,42.28290124,-83.74191717,
101,166,918,Catherine St.,Ann Arbor,,918 Catherine St.,42.28302418,-83.73809173,
103,1027,1024,Catherine St.,Ann Arbor,,1024 Catherine St.,42.2830547,-83.73672979,
96,156,1028,Catherine St.,Ann Arbor,,1028 Catherine St.,42.28305585,-83.73667839,
102,508,517,Catherine St.,Ann Arbor,,517 Catherine St.,42.28309297,-83.74268509,
105,1030,1809,Catherine St.,Ann Arbor,,1809 Catherine St.,42.2831228,-83.7368596,
104,1029,1110,Catherine St.,Ann Arbor,,1110 Catherine St.,42.28312533,-83.73406769,
501,1363,1205,Linwood Ave.,Ann Arbor,,1205 Linwood Ave.,42.283127,-83.763412,
641,614,301,N. State St.,Ann Arbor,,301 N. State St.,42.283139,-83.741057,
106,2126,335,Catherine St.,Ann Arbor,,335 Catherine St.,42.28324447,-83.74517005,
95,151,1013,Catherine St.,Ann Arbor,,1013 Catherine St.,42.2832468,-83.7355374,
107,2179,315,Catherine St.,Ann Arbor,,315 Catherine St.,42.28325184,-83.74549532,
606,1480,303,N. Division St.,Ann Arbor,,303 N. Division St.,42.28326533,-83.74381163,
97,157,1065,Catherine St.,Ann Arbor,,1065 Catherine St.,42.28326575,-83.73487208,
100,165,809,Catherine St.,Ann Arbor,,809 Catherine St.,42.2832835,-83.7392427,
98,158,1109,Catherine St.,Ann Arbor,,1109 Catherine St.,42.283301,-83.73379023,
369,2187,421,Glen Ave.,Ann Arbor,,421 Glen Ave.,42.283327,-83.73573529,
370,2188,431,Glen Ave.,Ann Arbor,,431 Glen Ave.,42.2833495,-83.73573643,
617,1498,320,N. Fourth Ave.,Ann Arbor,,320 N. Fourth Ave.,42.28341941,-83.74704882,
486,1347,508,Lawrence St.,Ann Arbor,,508 Lawrence St.,42.2834618,-83.74257835,
650,724,315,N. State St.,Ann Arbor,Michigan House Cooperative 1947 - Present,315 N. State St.,42.28347235,-83.74126177,
368,1209,511,Glen Ave.,Ann Arbor,,511 Glen Ave.,42.2835295,-83.73574558,
658,1537,312,N. Thayer St.,Ann Arbor,check if north,312 N. Thayer St.,42.2835609,-83.73952898,
490,1348,602,Lawrence St.,Ann Arbor,Vail House Cooperative 1961 - Present,602 Lawrence St.,42.2835631,-83.74187073,
489,2173,414,Lawrence St.,Ann Arbor,,414 Lawrence St.,42.28369,-83.74299233,
654,1539,321,N. Thayer St.,Ann Arbor,,321 N. Thayer St.,42.28381675,-83.74001027,
488,1350,712,Lawrence St.,Ann Arbor,,712 Lawrence St.,42.28385367,-83.74069914,
642,759,403,N. State St.,Ann Arbor,,403 N. State St.,42.2840161,-83.7412138,
618,1499,409,N. Fourth Ave.,Ann Arbor,,409 N. Fourth Ave.,42.28408461,-83.74725,
645,1529,410,N. State St.,Ann Arbor,,410 N. State St.,42.2841011,-83.74087333,
487,1349,707,Lawrence St.,Ann Arbor,,707 Lawrence St.,42.28410895,-83.74063225,
485,692,415,Lawrence St.,Ann Arbor,,415 Lawrence St.,42.28411465,-83.74293725,
633,1515,17,N. Main St.,Ann Arbor,,017 N. Main St.,42.284155,-83.7483639,
637,1520,23,N. Main St.,Ann Arbor,,23 N. Main St.,42.284155,-83.7483639,
619,1500,420,N. Fourth Ave.,Ann Arbor,,420 N. Fourth Ave.,42.28415653,-83.747017,
657,761,412,N. Thayer St.,Ann Arbor,check if north,412 N. Thayer St.,42.28417853,-83.73966361,
603,1476,439,N. Ashley St.,Ann Arbor,,439 N. Ashley St.,42.28441015,-83.74968624,
146,1068,1008,Cornwell Place,Ann Arbor,"Phi Rho Sigma House, 1900-1905",1008 Cornwell Place,42.28445609,-83.73757018,
237,217,426,E. Kingsley St.,Ann Arbor,,426 E. Kingsley St.,42.2844859,-83.74243283,
607,1481,418,N. Division St.,Ann Arbor,,418 N. Division St.,42.28452685,-83.74328962,
239,219,708,E. Kingsley St.,Ann Arbor,,708 E. Kingsley St.,42.28477429,-83.74076259,
1165,2119,635,Elizabeth St.,Detroit,,635 Elizabeth St.,42.2847779,-83.7417539,
474,1334,808,Kingsley,Ann Arbor,,808 Kingsley,42.28480882,-83.73960327,
1025,1891,219,W. Kingsley St.,Ann Arbor,,219 W. Kingsley St.,42.28488417,-83.74986566,
234,212,215,E. Kingsley St.,Ann Arbor,,215 E. Kingsley St.,42.284934,-83.74673743,
242,2123,209,E. Kingsley St.,Ann Arbor,,209 E. Kingsley St.,42.28493529,-83.74679124,
233,210,711,E. Kingsley St.,Ann Arbor,,711 E. Kingsley St.,42.28493975,-83.74075884,
235,214,721,E. Kingsley St.,Ann Arbor,,721 E. Kingsley St.,42.28494249,-83.74067669,
473,1332,723,Kingsley,Ann Arbor,,723 Kingsley,42.28494304,-83.74066025,
166,1094,501,Detroit St.,Ann Arbor,,501 Detroit St.,42.28496,-83.745185,
238,218,803,E. Kingsley St.,Ann Arbor,,803 E. Kingsley St.,42.284965,-83.740003,
563,1440,701,Miller Ave.,Ann Arbor,,701 Miller Ave.,42.28496602,-83.75576786,
240,220,809,E. Kingsley St.,Ann Arbor,,809 E. Kingsley St.,42.28497243,-83.73963634,
241,222,813,E. Kingsley St.,Ann Arbor,,813 E. Kingsley St.,42.28497285,-83.73960468,
623,1511,503,N. Fourth Ave.,Ann Arbor,,503 N. Fourth Ave.,42.28499361,-83.74713453,
611,1485,505,N. Fifth Ave.,Ann Arbor,,505 N. Fifth Ave.,42.28499633,-83.74591906,
646,1531,502,N. State St.,Ann Arbor,,502 N. State St.,42.28500502,-83.740893,
609,714,507,N. Fifth Ave.,Ann Arbor,,507 N. Fifth Ave.,42.28501549,-83.74591759,
620,1502,511,N. Fourth Ave.,Ann Arbor,,511 N. Fourth Ave.,42.28502006,-83.74713265,
236,215,409,E. Kingsley St.,Ann Arbor,,409 E. Kingsley St.,42.2850304,-83.74303595,
1024,341,210,W. Kingsley St.,Ann Arbor,,210 W. Kingsley St.,42.28504727,-83.74980447,
647,1532,506,N. State St.,Ann Arbor,,506 N. State St.,42.28506906,-83.740893,
310,575,521,Elizabeth St.,Ann Arbor,,521 Elizabeth St.,42.28515016,-83.74181855,
564,1441,728,Miller Ave.,Ann Arbor,,728 Miller Ave.,42.28535405,-83.7562872,
569,1444,512,Miner St.,Ann Arbor,,512 Miner St.,42.2853541,-83.75584816,
111,1036,309,Cherry St.,Ann Arbor,,309 Cherry St.,42.2853649,-83.7532133,
335,589,1028,Fuller St.,Ann Arbor,,1028 Fuller St.,42.2853917,-83.73610201,
559,648,801,Miller Ave.,Ann Arbor,,801 Miller Ave.,42.28543,-83.756963,
608,1482,538,N. Division St.,Ann Arbor,,538 N. Division St.,42.28547067,-83.74345393,
172,1099,3870,Dexter Rd.,Ann Arbor,,3870 Dexter Rd.,42.2854908,-83.7806305,
332,586,2200,Fuller Court,Ann Arbor,,2200 Fuller Court,42.285586,-83.71756744,
640,1524,514,N. Seventh St.,Ann Arbor,,514 N. Seventh St.,42.28564543,-83.75881076,
649,2143,545,N. State St.,Ann Arbor,,545 N. State St.,42.28568486,-83.74104325,
616,746,616,N. Fourth Ave.,Ann Arbor,,616 N. Fourth Ave.,42.28575712,-83.7468754,
338,1177,1018,Fuller St.,Ann Arbor,,1018 Fuller St.,42.28587048,-83.73807873,
558,620,833,Miller Ave.,Ann Arbor,,833 Miller Ave.,42.28598792,-83.75835042,
565,2158,837,Miller Ave.,Ann Arbor,,837 Miller Ave.,42.28600053,-83.75838003,
339,1179,616,Fuller St.,Ann Arbor,,616 Fuller St.,42.2860131,-83.7337214,
340,1180,618,Fuller St.,Ann Arbor,,618 Fuller St.,42.2860131,-83.7337214,
